"id","as_name","as_number","country","date","ip_address"
"5_2022-12-23_63949_66.175.217.172","""LINODE-AP Linode, LLC""","63949","US","2022-12-23","66.175.217.172"
"1738_2022-01-07_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-07","217.17.56.163"
"2665_2022-01-10_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-10","217.17.56.163"
"1489_2022-01-06_51167_144.91.110.219","CONTABO","51167","DE","2022-01-06","144.91.110.219"
"642_2022-01-04_16276_54.38.143.246","OVH","16276","FR","2022-01-04","54.38.143.246"
"2342_2022-01-09_14061_159.65.3.147","DIGITALOCEAN-ASN","14061","SG","2022-01-09","159.65.3.147"
"233_2022-01-02_16735_189.112.119.205","ALGAR TELECOM SA","16735","BR","2022-01-02","189.112.119.205"
"69_2022-12-24_3215_86.225.214.138","France Telecom - Orange","3215","FR","2022-12-24","86.225.214.138"
"1655_2022-01-07_27831_186.97.172.178","Colombia Movil","27831","CO","2022-01-07","186.97.172.178"
"1879_2022-01-07_14061_167.99.141.108","DIGITALOCEAN-ASN","14061","DE","2022-01-07","167.99.141.108"
"2519_2022-01-09_31034_80.211.3.13","ARUBA-ASN","31034","IT","2022-01-09","80.211.3.13"
"1610_2022-01-06_131710_103.9.36.172","IDNIC-AERONET-AS-ID PT Aero Systems Indonesia","131710","ID","2022-01-06","103.9.36.172"
"791_2022-01-04_3786_211.172.241.52","LGDACOM LG DACOM Corporation","3786","KR","2022-01-04","211.172.241.52"
"1455_2022-01-06_8048_190.73.3.148","""CANTV Servicios, Venezuela""","8048","VE","2022-01-06","190.73.3.148"
"0_2022-12-24_16276_51.178.161.32","OVH","16276","FR","2022-12-24","51.178.161.32"
"1600_2022-01-06_43513_94.140.114.201","NANO-AS","43513","LV","2022-01-06","94.140.114.201"
"251_2022-01-02_26210_200.105.199.234","AXS Bolivia S. A.","26210","BO","2022-01-02","200.105.199.234"
"449_2022-01-03_47583_213.190.4.223","AS-HOSTINGER","47583","DE","2022-01-03","213.190.4.223"
"179_2022-12-24_13285_92.8.187.85","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-24","92.8.187.85"
"214_2022-01-02_262807_186.250.48.117","Redfox Telecomunicacoes Ltda.","262807","BR","2022-01-02","186.250.48.117"
"240_2022-12-22_132573_27.0.48.233","SAINGN-AS-IN SAI NGN Network Services","132573","IN","2022-12-22","27.0.48.233"
"84_2022-12-23_7922_174.58.146.57","COMCAST-7922","7922","US","2022-12-23","174.58.146.57"
"64_2022-12-21_17625_27.109.19.90","BLAZENET-IN-AP BlazeNets Network","17625","IN","2022-12-21","27.109.19.90"
"1169_2022-01-05_14061_167.71.11.125","DIGITALOCEAN-ASN","14061","NL","2022-01-05","167.71.11.125"
"1885_2022-01-07_45769_114.79.148.170","DVOIS-IN D-Vois Broadband Pvt Ltd","45769","IN","2022-01-07","114.79.148.170"
"98_2022-12-22_16276_54.37.130.24","OVH","16276","FR","2022-12-22","54.37.130.24"
"482_2022-01-03_27792_181.189.221.250","Wiltel Comunicaciones SA","27792","AR","2022-01-03","181.189.221.250"
"229_2022-12-23_25019_51.211.219.211","SAUDINETSTC-AS","25019","SA","2022-12-23","51.211.219.211"
"57_2022-12-25_22773_68.103.242.126","ASN-CXA-ALL-CCI-22773-RDC","22773","US","2022-12-25","68.103.242.126"
"2327_2022-01-09_63949_97.107.134.115","""LINODE-AP Linode, LLC""","63949","US","2022-01-09","97.107.134.115"
"1085_2022-01-05_7713_36.67.109.15","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-05","36.67.109.15"
"771_2022-01-04_262807_186.250.48.123","Redfox Telecomunicacoes Ltda.","262807","BR","2022-01-04","186.250.48.123"
"118_2022-12-22_6799_87.202.101.164","OTENET-GR Athens - Greece","6799","GR","2022-12-22","87.202.101.164"
"87_2022-01-02_41993_185.82.144.173","CLOUDCENTER","41993","FI","2022-01-02","185.82.144.173"
"154_2022-01-02_60930_45.9.20.200","INTEMMSK-AS","60930","RU","2022-01-02","45.9.20.200"
"1135_2022-01-05_22047_200.83.98.31","VTR BANDA ANCHA S.A.","22047","CL","2022-01-05","200.83.98.31"
"380_2022-01-03_51167_178.238.236.59","CONTABO","51167","DE","2022-01-03","178.238.236.59"
"125_2022-12-21_5089_82.9.210.36","NTL","5089","GB","2022-12-21","82.9.210.36"
"2460_2022-01-09_27855_45.65.249.154","AXESAT S.A","27855","PE","2022-01-09","45.65.249.154"
"2482_2022-01-09_14061_139.59.56.73","DIGITALOCEAN-ASN","14061","IN","2022-01-09","139.59.56.73"
"55_2022-01-02_63949_178.79.150.86","""LINODE-AP Linode, LLC""","63949","GB","2022-01-02","178.79.150.86"
"1333_2022-01-06_55769_144.48.139.206","""SEATELECOM-KH SOUTH EAST ASIA TELECOM (Cambodia) Co., LTD""","55769","KH","2022-01-06","144.48.139.206"
"55_2022-12-24_3292_87.57.13.215","TDC TDC AS","3292","DK","2022-12-24","87.57.13.215"
"2196_2022-01-08_1221_149.135.101.20","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-01-08","149.135.101.20"
"47_2022-12-25_21221_84.35.26.14","INFOPACT-AS The Netherlands","21221","NL","2022-12-25","84.35.26.14"
"16_2022-01-02_25459_37.247.35.130","NEDZONE-AS","25459","NL","2022-01-02","37.247.35.130"
"512_2022-01-03_133647_110.172.137.20","ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.","133647","IN","2022-01-03","110.172.137.20"
"37_2022-01-02_49040_185.242.89.198","KIG-UNISAT-TV","49040","BG","2022-01-02","185.242.89.198"
"651_2022-01-04_37963_121.199.35.69","""CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd.""","37963","CN","2022-01-04","121.199.35.69"
"1476_2022-01-06_14061_198.199.70.22","DIGITALOCEAN-ASN","14061","US","2022-01-06","198.199.70.22"
"130_2022-12-24_5384_92.98.72.220","EMIRATES-INTERNET Emirates Internet","5384","AE","2022-12-24","92.98.72.220"
"1172_2022-01-05_9340_117.54.140.98","""INDONET-AS-AP INDO Internet, PT""","9340","ID","2022-01-05","117.54.140.98"
"701_2022-01-04_10269_190.197.55.254","Belize Telemedia Limited","10269","BZ","2022-01-04","190.197.55.254"
"59_2022-12-24_6327_50.68.204.71","SHAW","6327","CA","2022-12-24","50.68.204.71"
"389_2022-01-03_26277_216.108.227.55","PREMIANET","26277","US","2022-01-03","216.108.227.55"
"1485_2022-01-06_200698_185.99.2.197","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-06","185.99.2.197"
"2287_2022-01-09_14061_178.128.197.110","DIGITALOCEAN-ASN","14061","DE","2022-01-09","178.128.197.110"
"1317_2022-01-06_197998_91.243.125.5","AFKGROUP-AS","197998","RU","2022-01-06","91.243.125.5"
"1675_2022-01-07_16276_54.37.106.167","OVH","16276","FR","2022-01-07","54.37.106.167"
"1751_2022-01-07_12874_93.48.58.123","FASTWEB","12874","IT","2022-01-07","93.48.58.123"
"1733_2022-01-07_7922_73.151.236.31","COMCAST-7922","7922","US","2022-01-07","73.151.236.31"
"730_2022-01-04_16276_192.99.150.39","OVH","16276","CA","2022-01-04","192.99.150.39"
"91_2022-01-02_16276_192.99.150.39","OVH","16276","CA","2022-01-02","192.99.150.39"
"2230_2022-01-08_63761_103.70.29.126","MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata","63761","VN","2022-01-08","103.70.29.126"
"2145_2022-01-08_27695_186.159.4.217","EDATEL S.A. E.S.P","27695","CO","2022-01-08","186.159.4.217"
"1092_2022-01-05_1221_120.150.218.241","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-01-05","120.150.218.241"
"73_2022-12-21_16276_51.75.63.234","OVH","16276","FR","2022-12-21","51.75.63.234"
"326_2022-01-03_25159_62.64.9.237","SONICDUO-AS","25159","RU","2022-01-03","62.64.9.237"
"395_2022-01-03_14280_204.174.223.210","NETNATION","14280","CA","2022-01-03","204.174.223.210"
"715_2022-01-04_200698_185.164.32.148","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-04","185.164.32.148"
"211_2022-12-21_133693_103.141.50.151","SKISP-AS-IN Sri Krishna Internet Services Private Limited","133693","IN","2022-12-21","103.141.50.151"
"1958_2022-01-08_13124_87.97.178.92","IBGC","13124","BG","2022-01-08","87.97.178.92"
"928_2022-01-04_21782_67.209.195.198","PLATEAU","21782","US","2022-01-04","67.209.195.198"
"44_2022-01-02_27831_186.97.172.178","Colombia Movil","27831","CO","2022-01-02","186.97.172.178"
"54_2022-12-21_16276_51.83.250.153","OVH","16276","RU","2022-12-21","51.83.250.153"
"937_2022-01-04_7029_40.134.247.125","WINDSTREAM","7029","US","2022-01-04","40.134.247.125"
"1864_2022-01-07_14522_186.71.134.62","Satnet","14522","EC","2022-01-07","186.71.134.62"
"2152_2022-01-08_41843_188.234.115.35","ERTH-OMSK-AS","41843","RU","2022-01-08","188.234.115.35"
"931_2022-01-04_22884_187.189.86.168","TOTAL PLAY TELECOMUNICACIONES SA DE CV","22884","MX","2022-01-04","187.189.86.168"
"411_2022-01-03_18734_201.148.20.37","""Operbes, S.A. de C.V.""","18734","MX","2022-01-03","201.148.20.37"
"80_2022-12-24_16276_146.59.116.242","OVH","16276","FR","2022-12-24","146.59.116.242"
"1848_2022-01-07_16735_189.112.119.205","ALGAR TELECOM SA","16735","BR","2022-01-07","189.112.119.205"
"2493_2022-01-09_16276_37.59.74.180","OVH","16276","FR","2022-01-09","37.59.74.180"
"1414_2022-01-06_37693_41.228.22.180","TUNISIANA","37693","TN","2022-01-06","41.228.22.180"
"2140_2022-01-08_16276_176.31.163.17","OVH","16276","FR","2022-01-08","176.31.163.17"
"894_2022-01-04_27695_186.159.5.177","EDATEL S.A. E.S.P","27695","CO","2022-01-04","186.159.5.177"
"667_2022-01-04_13124_87.97.178.92","IBGC","13124","BG","2022-01-04","87.97.178.92"
"129_2022-12-23_13285_2.99.47.198","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-23","2.99.47.198"
"2744_2022-01-10_62904_170.130.55.98","EONIX-COMMUNICATIONS-ASBLOCK-62904","62904","US","2022-01-10","170.130.55.98"
"2048_2022-01-08_6830_89.101.97.139","""LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA""","6830","IE","2022-01-08","89.101.97.139"
"2102_2022-01-08_9121_212.175.98.171","TTNET","9121","TR","2022-01-08","212.175.98.171"
"182_2022-12-23_138763_150.107.231.59","PRAVEEN1-AS Praveen Telecom Pvt. Ltd.","138763","IN","2022-12-23","150.107.231.59"
"2463_2022-01-09_13489_181.129.85.98","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-09","181.129.85.98"
"211_2022-01-02_4621_202.29.237.113","UNINET-AS-AP UNINET-","4621","TH","2022-01-02","202.29.237.113"
"2241_2022-01-09_262642_177.87.0.7","NETCELL TELECOM","262642","BR","2022-01-09","177.87.0.7"
"834_2022-01-04_16276_51.91.142.158","OVH","16276","FR","2022-01-04","51.91.142.158"
"1830_2022-01-07_37153_129.232.146.250","xneelo","37153","ZA","2022-01-07","129.232.146.250"
"1724_2022-01-07_7713_36.67.109.15","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-07","36.67.109.15"
"1576_2022-01-06_20001_76.169.147.192","TWC-20001-PACWEST","20001","US","2022-01-06","76.169.147.192"
"1916_2022-01-07_16276_54.37.70.105","OVH","16276","FR","2022-01-07","54.37.70.105"
"71_2022-12-22_9498_182.66.197.35","BBIL-AP BHARTI Airtel Ltd.","9498","IN","2022-12-22","182.66.197.35"
"20_2022-12-23_14061_198.199.70.22","DIGITALOCEAN-ASN","14061","US","2022-12-23","198.199.70.22"
"199_2022-12-24_45415_27.0.62.241","VASAICABLEPVTLTD-AS-IN Vasai Cable Pvt. Ltd.","45415","IN","2022-12-24","27.0.62.241"
"2800_2022-01-10_9318_1.234.65.61","SKB-AS SK Broadband Co Ltd","9318","KR","2022-01-10","1.234.65.61"
"177_2022-01-02_262543_177.72.80.14","BRMOM CONSTRUINDO CONEXOES LTDA","262543","BR","2022-01-02","177.72.80.14"
"955_2022-01-04_39798_5.181.156.16","MIVOCLOUD","39798","MD","2022-01-04","5.181.156.16"
"242_2022-12-21_13285_92.8.187.85","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-21","92.8.187.85"
"487_2022-01-03_31034_95.110.160.239","ARUBA-ASN","31034","IT","2022-01-03","95.110.160.239"
"89_2022-12-23_11351_184.153.132.82","TWC-11351-NORTHEAST","11351","US","2022-12-23","184.153.132.82"
"785_2022-01-04_30083_69.64.50.41","AS-30083-GO-DADDY-COM-LLC","30083","US","2022-01-04","69.64.50.41"
"443_2022-01-03_7922_67.165.206.193","COMCAST-7922","7922","US","2022-01-03","67.165.206.193"
"182_2022-12-22_5413_94.30.98.134","AS5413","5413","GB","2022-12-22","94.30.98.134"
"2578_2022-01-10_49040_185.242.88.63","KIG-UNISAT-TV","49040","BG","2022-01-10","185.242.88.63"
"3_2022-01-02_16276_54.38.143.246","OVH","16276","FR","2022-01-02","54.38.143.246"
"141_2022-12-22_3215_81.250.33.243","France Telecom - Orange","3215","FR","2022-12-22","81.250.33.243"
"1164_2022-01-05_9829_117.220.229.162","BSNL-NIB National Internet Backbone","9829","IN","2022-01-05","117.220.229.162"
"88_2022-01-02_16276_54.39.98.141","OVH","16276","CA","2022-01-02","54.39.98.141"
"1949_2022-01-08_701_108.55.14.158","UUNET","701","US","2022-01-08","108.55.14.158"
"1239_2022-01-05_14061_167.99.141.108","DIGITALOCEAN-ASN","14061","DE","2022-01-05","167.99.141.108"
"1128_2022-01-05_5769_96.21.251.127","VIDEOTRON","5769","CA","2022-01-05","96.21.251.127"
"1942_2022-01-08_64425_5.182.210.132","SKB-ENTERPRISE","64425","NL","2022-01-08","5.182.210.132"
"950_2022-01-04_16276_51.38.71.0","OVH","16276","GB","2022-01-04","51.38.71.0"
"86_2022-12-23_7922_73.223.248.31","COMCAST-7922","7922","US","2022-12-23","73.223.248.31"
"1121_2022-01-05_3786_211.172.241.52","LGDACOM LG DACOM Corporation","3786","KR","2022-01-05","211.172.241.52"
"579_2022-01-03_56300_158.140.143.54","MYREPUBLIC-SG MyRepublic Ltd.","56300","SG","2022-01-03","158.140.143.54"
"2347_2022-01-09_31133_31.173.137.49","MF-MGSM-AS PJSC MegaFon","31133","RU","2022-01-09","31.173.137.49"
"110_2022-12-25_11427_70.115.104.126","TWC-11427-TEXAS","11427","US","2022-12-25","70.115.104.126"
"146_2022-01-02_15435_136.143.11.232","KABELFOON DELTA Fiber Nederland","15435","NL","2022-01-02","136.143.11.232"
"1140_2022-01-05_137478_202.144.203.140","CYBER-AS-AP Cyber Net Cafe","137478","BD","2022-01-05","202.144.203.140"
"215_2022-12-21_52405_181.118.206.65","Caleta Video Cable SRL","52405","AR","2022-12-21","181.118.206.65"
"2731_2022-01-10_14061_142.93.218.86","DIGITALOCEAN-ASN","14061","IN","2022-01-10","142.93.218.86"
"2064_2022-01-08_47583_213.190.4.223","AS-HOSTINGER","47583","DE","2022-01-08","213.190.4.223"
"237_2022-01-02_27695_190.109.169.161","EDATEL S.A. E.S.P","27695","CO","2022-01-02","190.109.169.161"
"185_2022-12-22_6327_184.68.116.146","SHAW","6327","CA","2022-12-22","184.68.116.146"
"205_2022-01-02_51582_46.55.222.11","DCC-","51582","BG","2022-01-02","46.55.222.11"
"202_2022-12-21_2856_217.43.16.149","BT-UK-AS BTnet UK Regional network","2856","GB","2022-12-21","217.43.16.149"
"49_2022-12-24_16276_54.38.136.144","OVH","16276","FR","2022-12-24","54.38.136.144"
"1926_2022-01-07_852_75.156.151.34","TELUS Communications","852","CA","2022-01-07","75.156.151.34"
"2824_2022-01-10_22884_187.189.86.168","TOTAL PLAY TELECOMUNICACIONES SA DE CV","22884","MX","2022-01-10","187.189.86.168"
"694_2022-01-04_63949_178.79.150.86","""LINODE-AP Linode, LLC""","63949","GB","2022-01-04","178.79.150.86"
"2760_2022-01-10_262807_186.250.48.117","Redfox Telecomunicacoes Ltda.","262807","BR","2022-01-10","186.250.48.117"
"194_2022-12-22_9534_121.121.100.148","MAXIS-AS1-AP Binariang Berhad","9534","MY","2022-12-22","121.121.100.148"
"80_2022-01-02_16276_178.33.13.40","OVH","16276","FR","2022-01-02","178.33.13.40"
"549_2022-01-03_41843_188.234.115.35","ERTH-OMSK-AS","41843","RU","2022-01-03","188.234.115.35"
"1785_2022-01-07_132241_103.8.26.102","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-07","103.8.26.102"
"1596_2022-01-06_12083_69.14.172.24","WOW-INTERNET","12083","US","2022-01-06","69.14.172.24"
"1732_2022-01-07_37693_41.228.22.180","TUNISIANA","37693","TN","2022-01-07","41.228.22.180"
"2396_2022-01-09_8048_190.73.3.148","""CANTV Servicios, Venezuela""","8048","VE","2022-01-09","190.73.3.148"
"650_2022-01-04_64425_5.182.210.132","SKB-ENTERPRISE","64425","NL","2022-01-04","5.182.210.132"
"79_2022-12-24_16276_51.83.225.143","OVH","16276","RU","2022-12-24","51.83.225.143"
"2181_2022-01-08_141995_194.233.68.48","CAPL-AS-AP Contabo Asia Private Limited","141995","SG","2022-01-08","194.233.68.48"
"72_2022-01-02_9341_103.140.207.110","ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS","9341","ID","2022-01-02","103.140.207.110"
"393_2022-01-03_131207_96.9.77.56","""SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider.""","131207","KH","2022-01-03","96.9.77.56"
"2671_2022-01-10_15557_109.12.111.14","LDCOMNET","15557","FR","2022-01-10","109.12.111.14"
"20_2022-12-25_34224_87.120.254.252","NETERRA-AS","34224","BG","2022-12-25","87.120.254.252"
"47_2022-12-21_20473_144.202.15.58","AS-CHOOPA","20473","US","2022-12-21","144.202.15.58"
"1876_2022-01-07_265491_170.78.0.135","ARP TELECOM COMUNICACOES LTDA ME","265491","BR","2022-01-07","170.78.0.135"
"1630_2022-01-07_64297_103.77.205.102","GLOBALMANDIRI-AS-ID PT Medialink Global Mandiri","64297","ID","2022-01-07","103.77.205.102"
"949_2022-01-04_133592_103.139.242.30","SPCTRM-AS-IN Spectram Telecom Pvt Ltd","133592","IN","2022-01-04","103.139.242.30"
"115_2022-12-25_7922_73.155.10.79","COMCAST-7922","7922","US","2022-12-25","73.155.10.79"
"7_2022-12-23_14280_204.174.223.210","NETNATION","14280","CA","2022-12-23","204.174.223.210"
"1559_2022-01-06_51167_144.91.122.94","CONTABO","51167","DE","2022-01-06","144.91.122.94"
"633_2022-01-03_852_75.156.151.34","TELUS Communications","852","CA","2022-01-03","75.156.151.34"
"79_2022-12-22_15557_91.68.227.219","LDCOMNET","15557","FR","2022-12-22","91.68.227.219"
"237_2022-12-22_2860_109.50.131.204","NOS_COMUNICACOES","2860","PT","2022-12-22","109.50.131.204"
"2213_2022-01-08_24940_85.10.248.28","HETZNER-AS","24940","DE","2022-01-08","85.10.248.28"
"151_2022-12-24_701_72.80.7.6","UUNET","701","US","2022-12-24","72.80.7.6"
"171_2022-12-24_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-24","12.172.173.82"
"1282_2022-01-05_35913_103.124.107.109","DEDIPATH-LLC","35913","US","2022-01-05","103.124.107.109"
"1900_2022-01-07_138296_103.143.8.71","STARNET7-AS Juweriyah Networks Private Limited","138296","IN","2022-01-07","103.143.8.71"
"170_2022-12-21_5384_86.96.75.237","EMIRATES-INTERNET Emirates Internet","5384","AE","2022-12-21","86.96.75.237"
"127_2022-01-02_11426_71.74.12.34","TWC-11426-CAROLINAS","11426","US","2022-01-02","71.74.12.34"
"1330_2022-01-06_262210_181.176.174.139","VIETTEL PERU S.A.C.","262210","PE","2022-01-06","181.176.174.139"
"2718_2022-01-10_132241_103.8.26.103","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-10","103.8.26.103"
"2708_2022-01-10_22047_200.83.98.31","VTR BANDA ANCHA S.A.","22047","CL","2022-01-10","200.83.98.31"
"134_2022-01-02_131207_136.228.128.21","""SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider.""","131207","KH","2022-01-02","136.228.128.21"
"135_2022-12-21_6128_69.119.123.159","CABLE-NET-1","6128","US","2022-12-21","69.119.123.159"
"80_2022-12-25_701_108.6.249.139","UUNET","701","US","2022-12-25","108.6.249.139"
"39_2022-12-23_53667_104.244.79.94","PONYNET","53667","LU","2022-12-23","104.244.79.94"
"1175_2022-01-05_14061_128.199.192.135","DIGITALOCEAN-ASN","14061","SG","2022-01-05","128.199.192.135"
"1366_2022-01-06_7713_36.89.98.183","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-06","36.89.98.183"
"1091_2022-01-05_6830_89.101.97.139","""LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA""","6830","IE","2022-01-05","89.101.97.139"
"1397_2022-01-06_7713_36.91.36.29","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-06","36.91.36.29"
"115_2022-01-02_7713_36.67.109.15","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-02","36.67.109.15"
"27_2022-01-02_61635_131.100.24.192","GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME","61635","BR","2022-01-02","131.100.24.192"
"2634_2022-01-10_14061_207.154.208.93","DIGITALOCEAN-ASN","14061","DE","2022-01-10","207.154.208.93"
"104_2022-12-25_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-25","12.172.173.82"
"1026_2022-01-05_63949_178.79.150.86","""LINODE-AP Linode, LLC""","63949","GB","2022-01-05","178.79.150.86"
"2256_2022-01-09_16276_51.91.76.89","OVH","16276","FR","2022-01-09","51.91.76.89"
"58_2022-12-23_7303_152.170.17.136","Telecom Argentina S.A.","7303","AR","2022-12-23","152.170.17.136"
"695_2022-01-04_28669_186.225.119.170","America-NET Ltda.","28669","BR","2022-01-04","186.225.119.170"
"292_2022-01-02_31034_80.211.3.13","ARUBA-ASN","31034","IT","2022-01-02","80.211.3.13"
"1110_2022-01-05_36958_41.86.42.158","CWSeychelles-AS","36958","SC","2022-01-05","41.86.42.158"
"1233_2022-01-05_5607_176.24.150.197","BSKYB-BROADBAND-AS","5607","GB","2022-01-05","176.24.150.197"
"140_2022-12-25_9031_94.105.123.53","EDPNET","9031","BE","2022-12-25","94.105.123.53"
"35_2022-12-22_9318_116.125.120.88","SKB-AS SK Broadband Co Ltd","9318","KR","2022-12-22","116.125.120.88"
"171_2022-12-25_42298_178.153.3.212","GCC-MPLS-PEERING GCC MPLS peering","42298","QA","2022-12-25","178.153.3.212"
"2242_2022-01-09_24492_49.156.39.150","IIT-WICAM-AS-AP WiCAM Corporation Ltd.","24492","KH","2022-01-09","49.156.39.150"
"622_2022-01-03_16276_54.37.70.105","OVH","16276","FR","2022-01-03","54.37.70.105"
"82_2022-12-21_3215_86.225.214.138","France Telecom - Orange","3215","FR","2022-12-21","86.225.214.138"
"161_2022-12-23_5384_92.98.72.220","EMIRATES-INTERNET Emirates Internet","5384","AE","2022-12-23","92.98.72.220"
"792_2022-01-04_54329_38.70.253.226","SUMO","54329","US","2022-01-04","38.70.253.226"
"96_2022-12-23_16276_146.59.116.242","OVH","16276","FR","2022-12-23","146.59.116.242"
"330_2022-01-03_64297_103.77.205.102","GLOBALMANDIRI-AS-ID PT Medialink Global Mandiri","64297","ID","2022-01-03","103.77.205.102"
"1965_2022-01-08_9318_1.234.21.73","SKB-AS SK Broadband Co Ltd","9318","KR","2022-01-08","1.234.21.73"
"21_2022-12-25_136883_103.109.247.10","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-12-25","103.109.247.10"
"100_2022-12-25_5089_82.9.210.36","NTL","5089","GB","2022-12-25","82.9.210.36"
"1284_2022-01-05_58405_180.233.150.134","""UNITEDTELECOMS-IN 18A19,DODDANEKUNDI""","58405","IN","2022-01-05","180.233.150.134"
"159_2022-12-22_2119_84.219.213.130","TELENOR-NEXTEL Telenor Norge AS","2119","SE","2022-12-22","84.219.213.130"
"713_2022-01-04_45298_103.253.107.156","""INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT""","45298","ID","2022-01-04","103.253.107.156"
"2384_2022-01-09_31034_212.237.17.99","ARUBA-ASN","31034","IT","2022-01-09","212.237.17.99"
"972_2022-01-05_16276_51.178.161.32","OVH","16276","FR","2022-01-05","51.178.161.32"
"72_2022-12-25_11351_184.153.132.82","TWC-11351-NORTHEAST","11351","US","2022-12-25","184.153.132.82"
"2504_2022-01-09_3215_80.14.196.176","France Telecom - Orange","3215","FR","2022-01-09","80.14.196.176"
"2591_2022-01-10_14061_178.128.197.110","DIGITALOCEAN-ASN","14061","DE","2022-01-10","178.128.197.110"
"1384_2022-01-06_63949_97.107.134.115","""LINODE-AP Linode, LLC""","63949","US","2022-01-06","97.107.134.115"
"1582_2022-01-06_5384_217.164.247.241","EMIRATES-INTERNET Emirates Internet","5384","AE","2022-01-06","217.164.247.241"
"2184_2022-01-08_51167_144.91.122.94","CONTABO","51167","DE","2022-01-08","144.91.122.94"
"948_2022-01-04_31034_80.211.3.13","ARUBA-ASN","31034","IT","2022-01-04","80.211.3.13"
"2685_2022-01-10_47583_45.90.108.123","AS-HOSTINGER","47583","DE","2022-01-10","45.90.108.123"
"1866_2022-01-07_17451_182.253.100.150","BIZNET-AS-AP BIZNET NETWORKS","17451","ID","2022-01-07","182.253.100.150"
"386_2022-01-03_7713_36.89.98.183","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-03","36.89.98.183"
"67_2022-12-25_5089_80.0.74.165","NTL","5089","GB","2022-12-25","80.0.74.165"
"2838_2022-01-10_63949_139.162.113.169","""LINODE-AP Linode, LLC""","63949","JP","2022-01-10","139.162.113.169"
"150_2022-12-22_1257_83.248.199.56","TELE2","1257","SE","2022-12-22","83.248.199.56"
"132_2022-01-02_47331_81.214.126.173","TTNET","47331","TR","2022-01-02","81.214.126.173"
"1332_2022-01-06_20299_186.32.3.108","Newcom Limited","20299","CR","2022-01-06","186.32.3.108"
"1260_2022-01-05_22773_70.163.1.219","ASN-CXA-ALL-CCI-22773-RDC","22773","US","2022-01-05","70.163.1.219"
"1824_2022-01-07_59931_109.75.64.100","LEBOL-AS","59931","LB","2022-01-07","109.75.64.100"
"128_2022-12-24_3215_90.119.197.132","France Telecom - Orange","3215","FR","2022-12-24","90.119.197.132"
"175_2022-12-23_8866_46.10.198.106","BTC-AS BULGARIA","8866","BG","2022-12-23","46.10.198.106"
"1236_2022-01-05_265491_170.78.0.135","ARP TELECOM COMUNICACOES LTDA ME","265491","BR","2022-01-05","170.78.0.135"
"722_2022-01-04_45298_103.253.107.198","""INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT""","45298","ID","2022-01-04","103.253.107.198"
"2005_2022-01-08_200698_185.164.32.148","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-08","185.164.32.148"
"1530_2022-01-06_13124_95.140.217.242","A1","13124","BG","2022-01-06","95.140.217.242"
"1095_2022-01-05_33363_68.204.7.158","BHN-33363","33363","US","2022-01-05","68.204.7.158"
"372_2022-01-03_14061_167.172.119.42","DIGITALOCEAN-ASN","14061","US","2022-01-03","167.172.119.42"
"8_2022-01-02_13188_159.224.167.102","TRIOLAN","13188","UA","2022-01-02","159.224.167.102"
"1533_2022-01-06_30844_41.175.22.226","LIQUID-AS","30844","ZM","2022-01-06","41.175.22.226"
